timestamp_psychopy,timestamp_absolute,trigger_code,event_name,sent_to_eeg
44.929819,2026-01-26 15:08:34.914,38,beep_8_8,no
45.747117,2026-01-26 15:08:35.731,203,trial_3_end,no
47.209789,2026-01-26 15:08:37.195,104,trial_4_start,no
47.231611,2026-01-26 15:08:37.217,1,fixation,no
49.251651,2026-01-26 15:08:39.236,20,concept_strawberry_category_B,no
52.252843,2026-01-26 15:08:42.238,30,beep_start,no
52.276476,2026-01-26 15:08:42.261,31,beep_1_8,no
53.089686,2026-01-26 15:08:43.075,32,beep_2_8,no
53.907126,2026-01-26 15:08:43.892,33,beep_3_8,no
54.721405,2026-01-26 15:08:44.706,34,beep_4_8,no
55.538735,2026-01-26 15:08:45.523,35,beep_5_8,no
56.356578,2026-01-26 15:08:46.341,36,beep_6_8,no
57.173485,2026-01-26 15:08:47.159,37,beep_7_8,no
57.990864,2026-01-26 15:08:47.976,38,beep_8_8,no
58.807876,2026-01-26 15:08:48.793,204,trial_4_end,no
60.384519,2026-01-26 15:08:50.369,105,trial_5_start,no
60.411288,2026-01-26 15:08:50.396,1,fixation,no
62.430483,2026-01-26 15:08:52.415,10,concept_knee_category_A,no
65.513879,2026-01-26 15:08:55.498,30,beep_start,no
65.535482,2026-01-26 15:08:55.519,31,beep_1_8,no
66.348402,2026-01-26 15:08:56.332,32,beep_2_8,no
67.164264,2026-01-26 15:08:57.148,33,beep_3_8,no
67.982579,2026-01-26 15:08:57.967,34,beep_4_8,no
68.800288,2026-01-26 15:08:58.785,35,beep_5_8,no
69.619314,2026-01-26 15:08:59.604,36,beep_6_8,no
70.434084,2026-01-26 15:09:00.418,37,beep_7_8,no
71.256361,2026-01-26 15:09:01.241,38,beep_8_8,no
72.073474,2026-01-26 15:09:02.058,205,trial_5_end,no
73.516487,2026-01-26 15:09:03.501,106,trial_6_start,no
73.537160,2026-01-26 15:09:03.522,1,fixation,no
75.556109,2026-01-26 15:09:05.541,20,concept_strawberry_category_B,no
78.577888,2026-01-26 15:09:08.563,30,beep_start,no
78.599686,2026-01-26 15:09:08.585,31,beep_1_8,no
79.425278,2026-01-26 15:09:09.410,32,beep_2_8,no
80.243022,2026-01-26 15:09:10.228,33,beep_3_8,no
81.060282,2026-01-26 15:09:11.044,34,beep_4_8,no
81.877822,2026-01-26 15:09:11.863,35,beep_5_8,no
82.694535,2026-01-26 15:09:12.680,36,beep_6_8,no
83.512886,2026-01-26 15:09:13.498,37,beep_7_8,no
84.332896,2026-01-26 15:09:14.317,38,beep_8_8,no
85.147508,2026-01-26 15:09:15.132,206,trial_6_end,no
86.695931,2026-01-26 15:09:16.681,107,trial_7_start,no
86.715570,2026-01-26 15:09:16.699,1,fixation,no
88.750250,2026-01-26 15:09:18.735,10,concept_knee_category_A,no
91.886775,2026-01-26 15:09:21.872,30,beep_start,no
91.907588,2026-01-26 15:09:21.892,31,beep_1_8,no
92.723740,2026-01-26 15:09:22.708,32,beep_2_8,no
93.536787,2026-01-26 15:09:23.522,33,beep_3_8,no
94.354633,2026-01-26 15:09:24.339,34,beep_4_8,no
95.171637,2026-01-26 15:09:25.156,35,beep_5_8,no
95.988820,2026-01-26 15:09:25.973,36,beep_6_8,no
96.805815,2026-01-26 15:09:26.791,37,beep_7_8,no
97.625339,2026-01-26 15:09:27.610,38,beep_8_8,no
98.444288,2026-01-26 15:09:28.429,207,trial_7_end,no
99.996757,2026-01-26 15:09:29.982,108,trial_8_start,no
100.016066,2026-01-26 15:09:30.001,1,fixation,no
102.045990,2026-01-26 15:09:32.031,20,concept_banana_category_B,no
105.061448,2026-01-26 15:09:35.046,30,beep_start,no
105.097741,2026-01-26 15:09:35.083,31,beep_1_8,no
105.915760,2026-01-26 15:09:35.901,32,beep_2_8,no
106.731787,2026-01-26 15:09:36.717,33,beep_3_8,no
107.547760,2026-01-26 15:09:37.532,34,beep_4_8,no
108.365710,2026-01-26 15:09:38.351,35,beep_5_8,no
109.182728,2026-01-26 15:09:39.168,36,beep_6_8,no
109.999901,2026-01-26 15:09:39.984,37,beep_7_8,no
110.817888,2026-01-26 15:09:40.803,38,beep_8_8,no
111.634316,2026-01-26 15:09:41.619,208,trial_8_end,no
113.121604,2026-01-26 15:09:43.107,109,trial_9_start,no
113.136180,2026-01-26 15:09:43.121,1,fixation,no
115.155352,2026-01-26 15:09:45.140,10,concept_foot_category_A,no
118.207392,2026-01-26 15:09:48.193,30,beep_start,no
118.233760,2026-01-26 15:09:48.219,31,beep_1_8,no
119.057697,2026-01-26 15:09:49.043,32,beep_2_8,no
119.875525,2026-01-26 15:09:49.860,33,beep_3_8,no
120.692309,2026-01-26 15:09:50.677,34,beep_4_8,no
121.510053,2026-01-26 15:09:51.495,35,beep_5_8,no
122.327096,2026-01-26 15:09:52.312,36,beep_6_8,no
123.147104,2026-01-26 15:09:53.132,37,beep_7_8,no
123.961904,2026-01-26 15:09:53.947,38,beep_8_8,no
124.783935,2026-01-26 15:09:54.768,209,trial_9_end,no
126.304484,2026-01-26 15:09:56.290,110,trial_10_start,no
126.313968,2026-01-26 15:09:56.299,1,fixation,no
128.332080,2026-01-26 15:09:58.317,20,concept_lemon_category_B,no
131.368572,2026-01-26 15:10:01.354,30,beep_start,no
131.390327,2026-01-26 15:10:01.376,31,beep_1_8,no
132.204655,2026-01-26 15:10:02.189,32,beep_2_8,no
133.024135,2026-01-26 15:10:03.009,33,beep_3_8,no
133.838235,2026-01-26 15:10:03.823,34,beep_4_8,no
134.654285,2026-01-26 15:10:04.640,35,beep_5_8,no
135.474207,2026-01-26 15:10:05.458,36,beep_6_8,no
136.293512,2026-01-26 15:10:06.278,37,beep_7_8,no
137.107812,2026-01-26 15:10:07.092,38,beep_8_8,no
137.925152,2026-01-26 15:10:07.909,210,trial_10_end,no
139.347114,2026-01-26 15:10:09.332,111,trial_11_start,no
139.358849,2026-01-26 15:10:09.344,1,fixation,no
141.377333,2026-01-26 15:10:11.363,10,concept_knee_category_A,no
144.480856,2026-01-26 15:10:14.466,30,beep_start,no
144.501362,2026-01-26 15:10:14.487,31,beep_1_8,no
145.312876,2026-01-26 15:10:15.298,32,beep_2_8,no
146.129629,2026-01-26 15:10:16.115,33,beep_3_8,no
146.946320,2026-01-26 15:10:16.932,34,beep_4_8,no
147.766246,2026-01-26 15:10:17.751,35,beep_5_8,no
148.582866,2026-01-26 15:10:18.568,36,beep_6_8,no
149.400237,2026-01-26 15:10:19.385,37,beep_7_8,no
150.219168,2026-01-26 15:10:20.204,38,beep_8_8,no
151.033896,2026-01-26 15:10:21.019,211,trial_11_end,no
152.601861,2026-01-26 15:10:22.587,112,trial_12_start,no
152.621997,2026-01-26 15:10:22.608,1,fixation,no
154.638921,2026-01-26 15:10:24.624,20,concept_apple_category_B,no
157.623888,2026-01-26 15:10:27.609,30,beep_start,no
157.642787,2026-01-26 15:10:27.628,31,beep_1_8,no
158.457114,2026-01-26 15:10:28.443,32,beep_2_8,no
159.274864,2026-01-26 15:10:29.260,33,beep_3_8,no
160.094511,2026-01-26 15:10:30.080,34,beep_4_8,no
160.912192,2026-01-26 15:10:30.897,35,beep_5_8,no
161.729676,2026-01-26 15:10:31.715,36,beep_6_8,no
162.547675,2026-01-26 15:10:32.533,37,beep_7_8,no
163.362801,2026-01-26 15:10:33.347,38,beep_8_8,no
164.179896,2026-01-26 15:10:34.165,212,trial_12_end,no
165.615598,2026-01-26 15:10:35.601,113,trial_13_start,no
165.631220,2026-01-26 15:10:35.616,1,fixation,no
167.647923,2026-01-26 15:10:37.633,10,concept_elbow_category_A,no
170.753665,2026-01-26 15:10:40.738,30,beep_start,no
170.772274,2026-01-26 15:10:40.758,31,beep_1_8,no
171.584748,2026-01-26 15:10:41.570,32,beep_2_8,no
172.402084,2026-01-26 15:10:42.387,33,beep_3_8,no
173.219439,2026-01-26 15:10:43.204,34,beep_4_8,no
174.038601,2026-01-26 15:10:44.024,35,beep_5_8,no
174.855165,2026-01-26 15:10:44.840,36,beep_6_8,no
175.673230,2026-01-26 15:10:45.658,37,beep_7_8,no
176.493108,2026-01-26 15:10:46.478,38,beep_8_8,no
177.307670,2026-01-26 15:10:47.293,213,trial_13_end,no
178.789679,2026-01-26 15:10:48.774,114,trial_14_start,no
178.808455,2026-01-26 15:10:48.793,1,fixation,no
180.825193,2026-01-26 15:10:50.811,20,concept_strawberry_category_B,no
183.825442,2026-01-26 15:10:53.811,30,beep_start,no
183.849715,2026-01-26 15:10:53.835,31,beep_1_8,no
184.662430,2026-01-26 15:10:54.647,32,beep_2_8,no
185.480711,2026-01-26 15:10:55.466,33,beep_3_8,no
186.298248,2026-01-26 15:10:56.283,34,beep_4_8,no
187.115336,2026-01-26 15:10:57.100,35,beep_5_8,no
187.928765,2026-01-26 15:10:57.914,36,beep_6_8,no
188.746227,2026-01-26 15:10:58.731,37,beep_7_8,no
189.566977,2026-01-26 15:10:59.552,38,beep_8_8,no
190.383096,2026-01-26 15:11:00.368,214,trial_14_end,no
191.877000,2026-01-26 15:11:01.862,115,trial_15_start,no
191.901088,2026-01-26 15:11:01.886,1,fixation,no
193.940916,2026-01-26 15:11:03.926,10,concept_shoulder_category_A,no
197.077870,2026-01-26 15:11:07.063,30,beep_start,no
197.095576,2026-01-26 15:11:07.080,31,beep_1_8,no
197.924832,2026-01-26 15:11:07.910,32,beep_2_8,no
198.741748,2026-01-26 15:11:08.727,33,beep_3_8,no
199.557857,2026-01-26 15:11:09.543,34,beep_4_8,no
200.374963,2026-01-26 15:11:10.360,35,beep_5_8,no
201.192465,2026-01-26 15:11:11.177,36,beep_6_8,no
202.009742,2026-01-26 15:11:11.995,37,beep_7_8,no
202.826789,2026-01-26 15:11:12.812,38,beep_8_8,no
203.649172,2026-01-26 15:11:13.635,215,trial_15_end,no
205.205679,2026-01-26 15:11:15.191,116,trial_16_start,no
205.232977,2026-01-26 15:11:15.218,1,fixation,no
207.249144,2026-01-26 15:11:17.234,20,concept_apple_category_B,no
210.334034,2026-01-26 15:11:20.320,30,beep_start,no
210.354807,2026-01-26 15:11:20.340,31,beep_1_8,no
211.167497,2026-01-26 15:11:21.152,32,beep_2_8,no
211.984884,2026-01-26 15:11:21.970,33,beep_3_8,no
212.801624,2026-01-26 15:11:22.787,34,beep_4_8,no
213.618712,2026-01-26 15:11:23.604,35,beep_5_8,no
214.436590,2026-01-26 15:11:24.422,36,beep_6_8,no
215.253408,2026-01-26 15:11:25.239,37,beep_7_8,no
216.069468,2026-01-26 15:11:26.055,38,beep_8_8,no
216.888789,2026-01-26 15:11:26.874,216,trial_16_end,no
218.491942,2026-01-26 15:11:28.477,117,trial_17_start,no
218.506628,2026-01-26 15:11:28.492,1,fixation,no
220.527031,2026-01-26 15:11:30.512,10,concept_elbow_category_A,no
223.595328,2026-01-26 15:11:33.581,30,beep_start,no
223.616730,2026-01-26 15:11:33.602,31,beep_1_8,no
224.429874,2026-01-26 15:11:34.416,32,beep_2_8,no
225.248495,2026-01-26 15:11:35.233,33,beep_3_8,no
226.064369,2026-01-26 15:11:36.050,34,beep_4_8,no
226.881811,2026-01-26 15:11:36.867,35,beep_5_8,no
227.697586,2026-01-26 15:11:37.683,36,beep_6_8,no
228.515197,2026-01-26 15:11:38.501,37,beep_7_8,no
229.333873,2026-01-26 15:11:39.319,38,beep_8_8,no
230.149845,2026-01-26 15:11:40.135,217,trial_17_end,no
231.614548,2026-01-26 15:11:41.600,118,trial_18_start,no
231.634763,2026-01-26 15:11:41.620,1,fixation,no
233.654323,2026-01-26 15:11:43.640,20,concept_orange_category_B,no
236.740219,2026-01-26 15:11:46.726,30,beep_start,no
236.759761,2026-01-26 15:11:46.745,31,beep_1_8,no
237.573187,2026-01-26 15:11:47.558,32,beep_2_8,no
238.389510,2026-01-26 15:11:48.375,33,beep_3_8,no
239.206864,2026-01-26 15:11:49.192,34,beep_4_8,no
240.024669,2026-01-26 15:11:50.010,35,beep_5_8,no
240.844004,2026-01-26 15:11:50.830,36,beep_6_8,no
241.656718,2026-01-26 15:11:51.642,37,beep_7_8,no
242.478549,2026-01-26 15:11:52.464,38,beep_8_8,no
243.297282,2026-01-26 15:11:53.283,218,trial_18_end,no
244.769437,2026-01-26 15:11:54.755,119,trial_19_start,no
244.784480,2026-01-26 15:11:54.770,1,fixation,no
246.814882,2026-01-26 15:11:56.800,10,concept_hand_category_A,no
249.916185,2026-01-26 15:11:59.902,30,beep_start,no
249.938962,2026-01-26 15:11:59.924,31,beep_1_8,no
250.753832,2026-01-26 15:12:00.739,32,beep_2_8,no
251.568332,2026-01-26 15:12:01.554,33,beep_3_8,no
252.384794,2026-01-26 15:12:02.370,34,beep_4_8,no
253.204112,2026-01-26 15:12:03.190,35,beep_5_8,no
254.021222,2026-01-26 15:12:04.007,36,beep_6_8,no
254.837470,2026-01-26 15:12:04.823,37,beep_7_8,no
255.657155,2026-01-26 15:12:05.642,38,beep_8_8,no
256.474512,2026-01-26 15:12:06.460,219,trial_19_end,no
258.073297,2026-01-26 15:12:08.059,120,trial_20_start,no
258.092249,2026-01-26 15:12:08.077,1,fixation,no
260.107860,2026-01-26 15:12:10.093,20,concept_strawberry_category_B,no
263.177755,2026-01-26 15:12:13.163,30,beep_start,no
263.197996,2026-01-26 15:12:13.183,31,beep_1_8,no
264.011039,2026-01-26 15:12:13.996,32,beep_2_8,no
264.830449,2026-01-26 15:12:14.816,33,beep_3_8,no
265.646629,2026-01-26 15:12:15.632,34,beep_4_8,no
266.460501,2026-01-26 15:12:16.446,35,beep_5_8,no
267.280033,2026-01-26 15:12:17.265,36,beep_6_8,no
268.097552,2026-01-26 15:12:18.083,37,beep_7_8,no
268.914752,2026-01-26 15:12:18.900,38,beep_8_8,no
269.732604,2026-01-26 15:12:19.718,220,trial_20_end,no
271.285490,2026-01-26 15:12:21.271,251,block_1_end,no
276.373027,2026-01-26 15:12:26.359,152,block_2_start,no
276.373292,2026-01-26 15:12:26.359,121,trial_21_start,no
276.392746,2026-01-26 15:12:26.378,1,fixation,no
278.423388,2026-01-26 15:12:28.409,10,concept_elbow_category_A,no
281.525513,2026-01-26 15:12:31.511,30,beep_start,no
281.547784,2026-01-26 15:12:31.533,31,beep_1_8,no
282.360029,2026-01-26 15:12:32.346,32,beep_2_8,no
283.176479,2026-01-26 15:12:33.162,33,beep_3_8,no
283.994157,2026-01-26 15:12:33.980,34,beep_4_8,no
284.808777,2026-01-26 15:12:34.794,35,beep_5_8,no
285.631379,2026-01-26 15:12:35.617,36,beep_6_8,no
286.448254,2026-01-26 15:12:36.434,37,beep_7_8,no
287.265775,2026-01-26 15:12:37.251,38,beep_8_8,no
288.080665,2026-01-26 15:12:38.066,221,trial_21_end,no
289.511507,2026-01-26 15:12:39.497,122,trial_22_start,no
289.531998,2026-01-26 15:12:39.517,1,fixation,no
291.550738,2026-01-26 15:12:41.536,20,concept_grape_category_B,no
294.652423,2026-01-26 15:12:44.638,30,beep_start,no
294.674568,2026-01-26 15:12:44.660,31,beep_1_8,no
295.489067,2026-01-26 15:12:45.474,32,beep_2_8,no
296.305993,2026-01-26 15:12:46.291,33,beep_3_8,no
297.122024,2026-01-26 15:12:47.108,34,beep_4_8,no
297.936232,2026-01-26 15:12:47.922,35,beep_5_8,no
298.756568,2026-01-26 15:12:48.742,36,beep_6_8,no
299.573468,2026-01-26 15:12:49.559,37,beep_7_8,no
300.390991,2026-01-26 15:12:50.376,38,beep_8_8,no
301.208130,2026-01-26 15:12:51.193,222,trial_22_end,no
302.748781,2026-01-26 15:12:52.735,123,trial_23_start,no
302.759199,2026-01-26 15:12:52.745,1,fixation,no
304.794044,2026-01-26 15:12:54.779,10,concept_knee_category_A,no
307.861496,2026-01-26 15:12:57.847,30,beep_start,no
307.885399,2026-01-26 15:12:57.871,31,beep_1_8,no
308.698344,2026-01-26 15:12:58.684,32,beep_2_8,no
309.514976,2026-01-26 15:12:59.500,33,beep_3_8,no
310.332082,2026-01-26 15:13:00.317,34,beep_4_8,no
311.152678,2026-01-26 15:13:01.138,35,beep_5_8,no
311.970092,2026-01-26 15:13:01.955,36,beep_6_8,no
312.784979,2026-01-26 15:13:02.770,37,beep_7_8,no
313.602445,2026-01-26 15:13:03.588,38,beep_8_8,no
314.418353,2026-01-26 15:13:04.404,223,trial_23_end,no
315.905305,2026-01-26 15:13:05.891,124,trial_24_start,no
315.920320,2026-01-26 15:13:05.906,1,fixation,no
317.939691,2026-01-26 15:13:07.925,20,concept_grape_category_B,no
321.075328,2026-01-26 15:13:11.060,30,beep_start,no
321.093976,2026-01-26 15:13:11.080,31,beep_1_8,no
321.908629,2026-01-26 15:13:11.894,32,beep_2_8,no
322.728686,2026-01-26 15:13:12.714,33,beep_3_8,no
323.544141,2026-01-26 15:13:13.530,34,beep_4_8,no
324.361825,2026-01-26 15:13:14.347,35,beep_5_8,no
325.179183,2026-01-26 15:13:15.165,36,beep_6_8,no
325.996021,2026-01-26 15:13:15.982,37,beep_7_8,no
326.811878,2026-01-26 15:13:16.798,38,beep_8_8,no
327.634481,2026-01-26 15:13:17.620,224,trial_24_end,no
329.186588,2026-01-26 15:13:19.172,125,trial_25_start,no
329.197854,2026-01-26 15:13:19.183,1,fixation,no
331.215642,2026-01-26 15:13:21.201,10,concept_foot_category_A,no
334.185075,2026-01-26 15:13:24.170,30,beep_start,no
334.209591,2026-01-26 15:13:24.195,31,beep_1_8,no
335.023255,2026-01-26 15:13:25.009,32,beep_2_8,no
335.840435,2026-01-26 15:13:25.826,33,beep_3_8,no
336.656626,2026-01-26 15:13:26.642,34,beep_4_8,no
337.475884,2026-01-26 15:13:27.462,35,beep_5_8,no
338.290821,2026-01-26 15:13:28.276,36,beep_6_8,no
339.108871,2026-01-26 15:13:29.094,37,beep_7_8,no
339.923360,2026-01-26 15:13:29.909,38,beep_8_8,no
340.741487,2026-01-26 15:13:30.727,225,trial_25_end,no
342.218493,2026-01-26 15:13:32.204,126,trial_26_start,no
342.241728,2026-01-26 15:13:32.227,1,fixation,no
344.260280,2026-01-26 15:13:34.246,20,concept_strawberry_category_B,no
347.396272,2026-01-26 15:13:37.382,30,beep_start,no
347.420415,2026-01-26 15:13:37.406,31,beep_1_8,no
348.246840,2026-01-26 15:13:38.232,32,beep_2_8,no
349.064333,2026-01-26 15:13:39.050,33,beep_3_8,no
349.881548,2026-01-26 15:13:39.867,34,beep_4_8,no
350.698817,2026-01-26 15:13:40.685,35,beep_5_8,no
351.516031,2026-01-26 15:13:41.502,36,beep_6_8,no
352.335195,2026-01-26 15:13:42.321,37,beep_7_8,no
353.151656,2026-01-26 15:13:43.137,38,beep_8_8,no
353.970572,2026-01-26 15:13:43.956,226,trial_26_end,no
355.555295,2026-01-26 15:13:45.541,127,trial_27_start,no
355.572089,2026-01-26 15:13:45.558,1,fixation,no
357.591082,2026-01-26 15:13:47.577,10,concept_shoulder_category_A,no
360.690500,2026-01-26 15:13:50.676,30,beep_start,no
360.711856,2026-01-26 15:13:50.698,31,beep_1_8,no
361.524520,2026-01-26 15:13:51.510,32,beep_2_8,no
362.342062,2026-01-26 15:13:52.328,33,beep_3_8,no
363.159265,2026-01-26 15:13:53.145,34,beep_4_8,no
363.978098,2026-01-26 15:13:53.964,35,beep_5_8,no
364.793715,2026-01-26 15:13:54.779,36,beep_6_8,no
365.610857,2026-01-26 15:13:55.596,37,beep_7_8,no
